Timestamp,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth,doy,declinacion,hora_solar,angulo_horario,theta_z,E0h,kt,POA
2000-03-30,303.64340277777785,455.89131944444443,17.22986111111111,14.295833333333334,14.295833333333334,45.88333333333333,828.9208333333332,3.9875000000000003,163.1875,0.0,90.0,3.618541844577378,11.5,-7.5,92.1721806570111,380.1047472357805,1.3890768171153303,320.8823122662006
2000-03-31,326.06701388888894,458.4756944444444,42.46875,13.6875,14.995833333333332,25.420833333333334,829.6291666666666,3.3125,157.4375,0.0,91.0,4.016824231055643,11.5,-7.5,92.4105006483029,377.9654606578934,1.3897647675983902,320.6322887671356
2000-04-01,339.13819444444454,492.2645833333333,53.54756944444444,17.552083333333332,15.1,23.0,828.1416666666668,5.89375,162.875,0.0,92.0,4.413916345824059,11.5,-7.5,92.64786831628044,375.81591676573686,1.4202088674347761,346.472629730038
2000-04-02,363.5715277777779,519.7850694444444,79.6763888888889,12.558333333333332,13.983333333333334,24.079166666666666,829.2833333333333,5.495833333333334,155.5625,0.0,93.0,4.80970052191911,11.5,-7.5,92.88419122564265,373.6570364938016,1.464636048111852,391.44546790288774
2000-04-03,298.4673611111112,436.61909722222214,15.961458333333333,13.489583333333334,14.7125,22.78333333333333,827.5291666666667,3.233333333333333,139.875,0.0,94.0,5.204059479947679,11.5,-7.5,93.11937773916047,371.48975538607624,1.3703164062334718,311.30255991979664
2000-04-04,360.7489583333334,517.5777777777778,79.50347222222221,12.700000000000001,14.116666666666667,21.091666666666665,826.8416666666667,5.870833333333334,150.625,0.0,95.0,5.596876362839535,11.5,-7.5,93.35333708971369,369.3150227737774,1.4690518882096117,391.0747639360923
2000-04-05,295.4968750000001,435.6513888888889,16.21736111111111,12.566666666666668,13.75,23.116666666666664,823.8791666666666,3.1791666666666667,195.0,0.0,96.0,5.98803477047458,11.5,-7.5,93.585979452174,367.1338009389644,1.4005537218915818,309.36303403657104
2000-04-06,330.1180555555556,477.6187499999999,77.77222222222223,11.716666666666667,13.875,21.575,823.8666666666667,5.283333333333333,140.875,0.0,97.0,6.377418794174777,11.5,-7.5,93.81721601510993,364.94706426556337,1.421205029352735,394.8285664562766
2000-04-07,297.6937500000001,462.72430555555553,16.92222222222222,14.166666666666666,14.166666666666666,22.3875,824.4875000000001,3.6666666666666665,141.5,0.0,98.0,6.764913051050269,11.5,-7.5,94.04695905228506,362.7557983793319,1.40892395974347,320.2720311247016
2000-04-08,295.1892361111112,460.6694444444444,16.851388888888888,13.320833333333333,13.320833333333333,19.849999999999998,823.9541666666668,3.608333333333333,145.875,0.0,99.0,7.150402718189976,11.5,-7.5,94.27512199391451,360.56099927828865,1.4095542718441114,318.30899033448395
2000-04-09,292.62777777777785,458.2916666666667,16.714583333333334,12.958333333333334,12.958333333333334,21.208333333333332,820.5458333333332,3.6374999999999997,155.9375,0.0,100.0,7.533773566685933,11.5,-7.5,94.50161949763799,358.36367245514015,1.4100526153398547,316.0051032512067
2000-04-10,289.14027777777784,454.6743055555555,16.58923611111111,12.762500000000001,12.762500000000001,20.54583333333333,819.8000000000001,3.5583333333333336,152.5625,0.0,101.0,7.914911995481929,11.5,-7.5,94.72636751915941,356.16483201321563,1.409483543709301,312.9701663078339
2000-04-11,307.9253472222223,473.96493055555555,37.39270833333333,13.154166666666667,13.154166666666667,19.537499999999998,820.8625000000001,3.654166666666667,137.9375,0.0,102.0,8.293705065035894,11.5,-7.5,94.949283382492,353.9654997774209,1.4105623118442672,314.1736786835887
2000-04-12,363.76076388888896,510.06874999999997,119.14756944444444,15.720833333333333,15.2875,21.420833333333334,830.6,6.720833333333334,153.75,0.0,103.0,8.670040530786256,11.5,-7.5,95.17028584973707,351.7667044016959,1.4827079930387461,398.1863952636458
2000-04-13,279.5281250000001,443.7628472222222,16.476388888888888,16.008333333333333,16.008333333333333,20.095833333333335,833.025,3.608333333333333,152.6875,0.0,104.0,9.043806876412583,11.5,-7.5,95.3892951903099,349.56948047444894,1.4086550429589875,304.1256480295149
