latitude,longitude,timezone,elevation
-23.6,-70.4,-4,1000
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2000,11,25,21,0,199.80000000000007,348.5166666666666,12.666666666666686,14.6,2.0
2000,11,25,22,0,122.04166666666674,257.3166666666666,9.20000000000002,15.4,2.3
2000,11,25,23,0,186.00000000000009,294.0249999999999,130.88333333333335,14.8,3.8
2000,11,26,0,0,145.02500000000006,211.2249999999999,127.83333333333336,15.8,3.2
2000,11,26,1,0,126.40000000000008,140.81666666666658,126.14166666666668,15.9,3.0
2000,11,26,2,0,147.61666666666676,198.1666666666666,128.37500000000003,16.1,4.4
2000,11,26,3,0,191.23333333333343,282.7666666666666,131.46666666666667,16.5,5.0
2000,11,26,4,0,254.92500000000007,372.6166666666666,134.80833333333337,70.0,55.0
2000,11,26,5,0,335.1916666666668,465.3083333333332,138.29166666666669,16.1,5.4
2000,11,26,6,0,427.1833333333334,559.5833333333333,141.85000000000002,16.1,4.6
2000,11,26,7,0,525.0916666666668,654.5166666666665,145.4416666666667,17.6,3.0
2000,11,26,8,0,622.7166666666668,749.4333333333333,149.03333333333336,19.8,1.4
2000,11,26,9,0,713.9000000000001,843.6333333333332,152.59166666666667,21.6,2.0
2000,11,26,10,0,793.0583333333334,936.4083333333332,156.0666666666667,24.3,2.6
2000,11,26,11,0,793.0583333333334,936.4083333333332,156.0666666666667,26.0,5.2
2000,11,26,12,0,835.1333333333333,1021.2333333333332,159.13333333333335,24.8,7.0
2000,11,26,13,0,854.3000000000001,1093.15,160.8416666666667,25.9,6.8
2000,11,26,14,0,833.2166666666668,1038.1916666666666,158.66666666666669,25.0,7.2
2000,11,26,15,0,789.6000000000003,953.5916666666666,155.57500000000002,21.9,7.1
2000,11,26,16,0,725.9083333333334,863.7416666666667,152.23333333333335,-30.0,55.0
2000,11,26,17,0,770.6416666666668,896.0499999999998,273.75,21.5,5.0
2000,11,26,18,0,678.6500000000001,801.775,270.19166666666666,20.6,4.6
2000,11,26,19,0,580.7416666666667,706.8416666666666,266.6,19.5,3.9
2000,11,26,20,0,483.11666666666673,611.925,263.0083333333334,18.7,0.7
2000,11,26,21,0,391.9333333333334,517.7249999999999,259.45000000000005,17.7,1.1
2000,11,26,22,0,312.7750000000001,424.95,255.975,-30.0,55.0
2000,11,26,23,0,187.7750000000001,299.94999999999993,130.97500000000002,17.9,3.9
2000,11,27,0,0,146.1041666666667,215.12499999999991,128.31250000000003,18.2,4.6
2000,11,27,1,0,126.9458333333334,143.20833333333326,126.6125,17.6,5.9
2000,11,27,2,0,148.56250000000009,200.2333333333333,128.78750000000002,17.0,6.8
2000,11,27,3,0,192.98750000000007,286.6083333333333,131.8791666666667,16.9,5.9
2000,11,27,4,0,257.60416666666674,377.8999999999999,135.22083333333336,16.3,4.6
2000,11,27,5,0,213.8041666666668,346.7749999999999,13.704166666666683,15.55,3.65
2000,11,27,6,0,306.6625000000001,442.0083333333332,17.26250000000002,14.8,2.7
2000,11,27,7,0,405.3625,537.7416666666666,20.85416666666669,16.8,1.0
2000,11,27,8,0,503.67916666666673,633.3249999999999,24.445833333333358,18.6,0.8
2000,11,27,9,0,595.4291666666667,728.0833333333331,27.99583333333335,21.0,1.9
2000,11,27,10,0,675.0875000000001,821.3583333333332,31.46250000000002,22.8,2.7
2000,11,27,11,0,737.8625000000001,911.8666666666664,34.787500000000016,22.8,6.1
2000,11,27,12,0,779.8833333333333,997.1,37.44166666666669,22.7,6.8
2000,11,27,13,0,799.5750000000002,1070.4666666666665,39.15000000000002,23.4,7.4
2000,11,27,14,0,778.1500000000001,1017.075,37.03333333333335,25.7,7.6
2000,11,27,15,0,733.725,930.7,33.941666666666684,22.6,8.0
2000,11,27,16,0,669.1083333333335,839.4083333333333,30.600000000000023,23.2,7.2
2000,11,27,17,0,587.9083333333334,745.5333333333333,27.11666666666669,21.6,6.9
2000,11,27,18,0,495.0500000000001,650.2999999999998,23.558333333333355,20.6,6.3
2000,11,27,19,0,396.3500000000001,554.5666666666666,19.966666666666686,17.7,3.6
2000,11,27,20,0,298.0333333333334,458.9833333333333,16.375000000000018,15.9,2.1
2000,11,27,21,0,206.2833333333334,364.2249999999999,12.825000000000015,16.2,2.0
2000,11,27,22,0,126.62500000000009,270.9499999999999,9.358333333333352,14.8,4.5
2000,11,27,23,0,63.85000000000008,180.4416666666666,6.033333333333353,16.0,2.3
2000,11,28,0,0,21.42500000000008,95.20833333333326,2.975000000000019,15.7,2.3
2000,11,28,1,0,1.7333333333334089,21.841666666666598,1.2666666666666857,15.8,3.4
2000,11,28,2,0,23.125000000000075,75.19166666666659,3.383333333333352,14.1,5.0
2000,11,28,3,0,67.4833333333334,161.5166666666666,6.475000000000019,12.8,3.7
2000,11,28,4,0,132.02500000000006,252.77499999999995,9.816666666666686,12.1,3.6
2000,11,28,5,0,213.15833333333345,346.6333333333332,13.291666666666686,12.5,3.3
2000,11,28,6,0,305.9750000000001,441.8499999999999,16.85000000000002,13.7,3.1
2000,11,28,7,0,305.9750000000001,441.8499999999999,16.85000000000002,14.7,4.7
2000,11,28,8,0,404.6083333333334,537.7249999999999,20.441666666666688,17.7,4.4
2000,11,28,9,0,529.6083333333335,662.7249999999999,145.4416666666667,20.7,3.9
2000,11,28,10,0,609.7666666666668,756.4833333333332,148.91666666666669,22.4,2.1
2000,11,28,11,0,673.0333333333334,847.5166666666665,152.24166666666667,22.0,3.1
2000,11,28,12,0,715.9250000000001,933.3833333333332,155.30833333333337,-25.8,-6.8
2000,11,28,13,0,735.9583333333334,1007.4416666666666,157.025,25.6,6.9
2000,11,28,14,0,714.7166666666667,956.125,154.95833333333334,-30.0,55.0
2000,11,28,15,0,670.3583333333333,869.7999999999998,151.86666666666667,24.0,5.8
2000,11,28,16,0,605.8166666666667,778.5416666666666,148.525,22.5,6.8
2000,11,28,17,0,524.6833333333334,684.6833333333333,145.05,23.0,6.1
2000,11,28,18,0,431.86666666666673,589.4666666666666,141.49166666666667,22.0,6.2
2000,11,28,19,0,431.86666666666673,589.4666666666666,141.49166666666667,19.5,4.5
2000,11,28,20,0,333.2333333333334,493.5916666666666,137.9,17.5,3.1
2000,11,28,21,0,208.23333333333343,368.5916666666666,12.90000000000002,17.1,1.7
2000,11,28,22,0,128.07500000000007,274.83333333333326,9.425000000000018,14.4,3.3
2000,11,28,23,0,64.80833333333341,183.79999999999995,6.100000000000018,13.7,4.2
2000,11,29,0,0,21.916666666666742,97.93333333333328,3.0333333333333523,15.0,2.3
2000,11,29,1,0,1.8833333333334088,23.874999999999925,1.3166666666666855,-17.3,-0.9
2000,11,29,2,0,23.34166666666674,76.14999999999992,3.3916666666666857,16.5,1.2
2000,11,29,3,0,68.21666666666674,163.64999999999992,6.483333333333352,15.8,1.6
2000,11,29,4,0,133.3833333333334,255.89166666666657,9.833333333333352,13.3,3.4
2000,11,29,5,0,215.19166666666675,350.6083333333333,13.32500000000002,14.5,4.3
2000,11,29,6,0,308.70000000000005,446.5916666666665,16.891666666666683,14.2,5.0
2000,11,29,7,0,408.0833333333334,543.025,20.491666666666685,15.9,5.5
2000,11,29,8,0,507.1083333333334,639.2583333333332,24.091666666666686,17.9,5.6
2000,11,29,9,0,599.575,734.6416666666665,27.65000000000002,20.2,5.5
2000,11,29,10,0,679.9666666666667,828.5416666666665,31.133333333333358,23.5,2.6
2000,11,29,11,0,743.4583333333334,919.7,34.475000000000016,25.8,4.3
2000,11,29,12,0,786.5750000000002,1005.6833333333332,37.55000000000002,23.2,6.2
2000,11,29,13,0,806.875,1080.0833333333333,39.28333333333335,22.7,6.3
2000,11,29,14,0,785.5749999999999,1029.2916666666667,37.26666666666669,25.3,6.8
2000,11,29,15,0,740.6999999999999,941.7916666666666,34.17500000000002,22.7,6.6
2000,11,29,16,0,675.5333333333334,849.5499999999998,30.825000000000017,23.5,6.4
2000,11,29,17,0,593.725,754.8333333333334,27.333333333333357,22.6,7.6
2000,11,29,18,0,500.2166666666668,658.8499999999999,23.766666666666683,21.9,7.4
2000,11,29,19,0,400.8333333333334,562.4166666666666,20.16666666666669,19.6,5.3
2000,11,29,20,0,426.8083333333334,591.1833333333333,141.5666666666667,17.7,1.7
2000,11,29,21,0,459.3416666666667,620.7999999999998,263.0083333333334,17.8,2.9
2000,11,29,22,0,378.9500000000001,526.9,259.52500000000003,16.7,3.4
2000,11,29,23,0,315.4583333333334,435.7416666666666,256.18333333333334,16.7,2.9
2000,11,30,0,0,272.34166666666675,349.7583333333332,253.10833333333332,7.9,2.0
2000,11,30,1,0,252.0250000000001,275.35833333333323,251.35833333333332,70.0,40.0
2000,11,30,2,0,250.79166666666677,249.99999999999991,250.79166666666663,-30.0,40.0
2000,11,30,3,0,294.5083333333334,335.2249999999999,253.88333333333333,6.2,3.4
2000,11,30,4,0,358.3333333333334,425.5916666666666,257.2333333333333,5.3,3.3
2000,11,30,5,0,438.75833333333344,518.7083333333333,260.725,7.3,3.5
2000,11,30,6,0,530.9500000000002,613.3333333333333,264.2916666666667,9.9,3.8
2000,11,30,7,0,629.1416666666668,708.5833333333334,267.8916666666667,-13.4,-4.7
2000,11,30,8,0,602.1666666666667,678.775,146.4916666666667,17.3,2.8
2000,11,30,9,0,568.8583333333335,648.2333333333332,25.05833333333335,20.4,2.0
2000,11,30,10,0,648.5833333333334,741.1749999999998,28.54166666666669,23.2,3.6
2000,11,30,11,0,711.5750000000002,831.2999999999998,31.883333333333358,25.0,5.9
2000,11,30,12,0,754.3916666666668,916.1833333333332,34.96666666666669,24.3,7.8
2000,11,30,13,0,774.6416666666668,989.4583333333334,36.71666666666669,23.1,8.2
2000,11,30,14,0,776.0166666666668,1015.2083333333334,37.33333333333335,22.0,8.7
2000,11,30,15,0,732.3000000000001,929.9833333333332,34.24166666666668,20.5,8.5
2000,11,30,16,0,668.475,839.6166666666667,30.891666666666683,18.5,7.9
2000,11,30,17,0,588.0500000000001,746.5,27.40000000000002,16.4,6.6
2000,11,30,18,0,495.8583333333334,651.8749999999999,23.833333333333357,13.5,4.4
2000,11,30,19,0,397.66666666666674,556.6249999999999,20.233333333333352,11.9,1.9
2000,11,30,20,0,299.6416666666667,461.4333333333332,16.63333333333335,10.9,0.7
2000,11,30,21,0,207.95000000000005,366.9749999999999,13.066666666666686,9.8,1.7
2000,11,30,22,0,128.22500000000005,274.03333333333325,9.583333333333352,8.9,2.4
2000,11,30,23,0,65.2333333333334,183.9083333333332,6.241666666666686,8.4,2.0
2000,12,1,0,0,22.416666666666742,99.0249999999999,3.1583333333333523,7.2,2.5
2000,12,1,1,0,2.175000000000076,25.749999999999925,1.4166666666666856,6.7,3.3
2000,12,1,2,0,23.05833333333341,75.42499999999993,3.3833333333333524,5.8,3.4
2000,12,1,3,0,67.55000000000008,162.37499999999991,6.491666666666686,7.3,3.9
2000,12,1,4,0,132.41666666666674,254.37499999999991,9.850000000000016,8.2,4.3
2000,12,1,5,0,214.1166666666668,349.1083333333333,13.350000000000016,9.9,4.4
2000,12,1,6,0,307.7750000000001,445.3249999999999,16.92500000000002,12.4,4.7
2000,12,1,7,0,407.4666666666668,542.0833333333333,20.53333333333335,16.0,5.1
2000,12,1,8,0,506.9666666666668,638.7333333333332,24.141666666666683,19.7,3.3
2000,12,1,9,0,600.0583333333334,734.6166666666664,27.708333333333357,22.8,2.1
2000,12,1,10,0,678.6666666666667,828.3708333333333,31.16250000000002,25.5,3.2
2000,12,1,11,0,742.7916666666666,919.9958333333332,34.504166666666684,27.4,5.9
2000,12,1,12,0,786.5250000000001,1006.4874999999998,37.58750000000002,26.3,7.3
2000,12,1,13,0,807.225,1080.8708333333332,39.34583333333335,25.0,8.3
2000,12,1,14,0,786.5083333333333,1032.6291666666666,37.44583333333335,23.9,9.0
2000,12,1,15,0,742.0166666666668,945.6791666666668,34.33750000000002,22.1,8.7
2000,12,1,16,0,677.1500000000001,853.6791666666667,30.97916666666669,20.3,8.4
2000,12,1,17,0,595.4500000000002,758.9458333333333,27.47916666666669,18.4,6.5
2000,12,1,18,0,501.79166666666674,662.7291666666666,23.904166666666686,15.5,4.5
2000,12,1,19,0,402.1000000000001,565.9708333333332,20.295833333333352,13.1,3.0
2000,12,1,20,0,302.6000000000001,469.3208333333332,16.687500000000018,12.1,2.2
2000,12,1,21,0,209.50833333333344,373.4375,13.120833333333351,10.8,2.2
2000,12,1,22,0,130.90000000000006,279.6833333333332,9.666666666666686,10.0,1.1
2000,12,1,23,0,66.77500000000008,188.05833333333325,6.32500000000002,9.6,1.6
2000,12,2,0,0,23.041666666666742,101.5666666666666,3.2416666666666853,8.8,1.9
2000,12,2,1,0,12.662500000000074,64.97499999999992,1.970833333333352,7.7,2.9
2000,12,2,2,0,33.362500000000075,113.37499999999991,3.8625000000000185,6.6,4.2
2000,12,2,3,0,77.6708333333334,200.1166666666666,6.954166666666686,5.7,5.1
2000,12,2,4,0,142.25416666666675,291.8083333333332,10.304166666666688,-7.1,-5.0
2000,12,2,5,0,223.54583333333343,386.13333333333327,13.787500000000016,8.7,5.8
2000,12,2,6,0,348.5458333333334,511.13333333333327,138.78750000000002,11.65,6.35
2000,12,2,7,0,447.67916666666673,607.3499999999999,142.38750000000002,14.6,6.9
2000,12,2,8,0,546.6208333333334,703.4249999999998,145.98750000000004,18.8,4.3
2000,12,2,9,0,639.1875000000001,798.6916666666666,149.5541666666667,22.6,3.7
2000,12,2,10,0,719.8208333333333,892.4833333333332,153.04583333333335,25.7,3.8
2000,12,2,11,0,783.7041666666668,983.5416666666666,156.39583333333334,70.0,40.0
2000,12,2,12,0,827.3541666666666,1069.475,159.48750000000004,26.3,7.6
2000,12,2,13,0,838.0666666666666,1106.7083333333333,160.76666666666668,24.2,8.3
2000,12,2,14,0,817.5916666666667,1061.1916666666666,158.92500000000004,22.1,8.5
2000,12,2,15,0,773.2833333333334,974.45,155.83333333333334,20.3,8.0
2000,12,2,16,0,708.7000000000002,882.7583333333332,152.48333333333335,18.2,7.4
2000,12,2,17,0,627.4083333333334,788.4333333333333,149.00000000000003,15.9,6.2
2000,12,2,18,0,502.40833333333336,663.4333333333333,24.000000000000018,13.1,3.9
2000,12,2,19,0,403.2750000000001,567.2166666666666,20.40000000000002,10.3,1.7
2000,12,2,20,0,304.3333333333334,471.1416666666666,16.80000000000002,8.8,0.6
2000,12,2,21,0,211.76666666666677,375.875,13.233333333333354,7.6,1.7
2000,12,2,22,0,131.1333333333334,282.08333333333326,9.741666666666688,-5.9,-2.0
2000,12,2,23,0,67.25000000000007,191.02499999999995,6.391666666666684,4.6,2.5
2000,12,3,0,0,23.60000000000008,105.09166666666658,3.300000000000019,5.7,3.1
2000,12,3,1,0,2.550000000000076,30.066666666666592,1.516666666666686,6.5,3.7
2000,12,3,2,0,22.691666666666737,74.48333333333325,3.358333333333352,7.5,4.6
2000,12,3,3,0,66.45000000000007,160.18333333333325,6.458333333333353,8.7,5.2
2000,12,3,4,0,130.16666666666674,250.69999999999996,9.808333333333351,10.2,5.5
2000,12,3,5,0,130.16666666666674,250.69999999999996,9.808333333333351,11.6,6.0
2000,12,3,6,0,255.16666666666677,375.7,134.80833333333337,13.9,5.8
2000,12,3,7,0,352.79166666666674,470.4083333333333,138.41666666666669,16.6,5.6
2000,12,3,8,0,450.2166666666667,564.925,142.01666666666668,20.0,3.6
2000,12,3,9,0,541.3333333333334,658.5666666666666,145.58333333333334,22.7,2.9
2000,12,3,10,0,620.6500000000001,750.6166666666667,149.07500000000002,25.0,4.0
2000,12,3,11,0,683.4250000000001,839.7999999999998,152.41666666666669,70.0,40.0
2000,12,3,12,0,726.2583333333333,923.7,155.50000000000003,27.0,7.8
2000,12,3,13,0,732.6250000000001,924.4333333333332,161.68333333333337,25.2,8.2
2000,12,3,14,0,712.5666666666667,879.1916666666666,159.88333333333335,23.6,8.4
2000,12,3,15,0,668.8083333333334,793.4916666666664,156.78333333333336,21.4,7.9
2000,12,3,16,0,605.0916666666667,702.9749999999999,153.43333333333337,19.6,7.3
2000,12,3,17,0,605.0916666666667,702.9749999999999,153.43333333333337,17.1,6.5
2000,12,3,18,0,480.0916666666667,577.975,28.43333333333335,14.7,4.3
2000,12,3,19,0,382.4666666666667,483.2666666666666,24.825000000000017,12.1,2.5
2000,12,3,20,0,285.04166666666674,388.75,21.22500000000002,10.8,1.2
2000,12,3,21,0,193.92500000000007,295.10833333333323,17.65833333333335,9.8,0.7
2000,12,3,22,0,114.6083333333334,203.05833333333325,14.166666666666686,8.5,1.5
2000,12,3,23,0,51.83333333333341,113.87499999999991,10.825000000000015,7.1,1.7
2000,12,4,0,0,9.000000000000076,29.974999999999923,7.741666666666685,6.1,2.8
2000,12,4,1,0,2.600000000000076,29.24166666666659,1.525000000000019,5.0,3.7
2000,12,4,2,0,21.875000000000075,71.77499999999992,3.3083333333333527,6.3,3.9
2000,12,4,3,0,64.46666666666674,155.2249999999999,6.391666666666686,7.6,4.3
2000,12,4,4,0,125.2458333333334,242.7874999999999,9.675000000000018,9.1,3.9
2000,12,4,5,0,204.2125000000001,334.4624999999999,13.158333333333353,10.6,4.2
2000,12,4,6,0,294.9625000000001,427.7374999999999,16.72500000000002,12.8,3.9
2000,12,4,7,0,391.7041666666667,521.5875,20.32500000000002,16.0,4.3
2000,12,4,8,0,488.35416666666674,615.3124999999999,23.91666666666669,19.6,2.0
2000,12,4,9,0,578.8458333333334,708.2291666666665,27.47500000000002,22.35,3.1
2000,12,4,10,0,657.7291666666667,799.6541666666666,30.950000000000017,25.1,4.2
2000,12,4,11,0,720.2791666666668,888.3041666666664,34.28333333333335,26.3,6.4
2000,12,4,12,0,763.0625000000001,971.7708333333331,37.35833333333336,25.1,8.1
2000,12,4,13,0,783.7208333333334,1043.9374999999998,39.166666666666686,23.5,8.4
2000,12,4,14,0,764.5125000000002,1000.7291666666666,37.40833333333335,21.7,8.8
2000,12,4,15,0,721.9208333333335,917.2791666666666,34.325000000000024,19.8,8.2
2000,12,4,16,0,661.1416666666668,829.7166666666666,31.04166666666669,17.6,7.6
2000,12,4,17,0,582.1750000000001,738.0416666666666,27.558333333333355,15.4,6.8
2000,12,4,18,0,491.4250000000001,644.7666666666665,23.99166666666669,12.5,4.2
2000,12,4,19,0,394.6833333333334,550.9166666666665,20.391666666666683,10.0,2.4
2000,12,4,20,0,423.0333333333335,582.1916666666666,141.8,8.9,1.4
2000,12,4,21,0,332.54166666666674,489.2749999999999,138.24166666666667,7.4,1.1
2000,12,4,22,0,253.6583333333334,397.8499999999999,134.76666666666668,6.2,1.8
2000,12,4,23,0,191.10833333333343,309.19999999999993,131.43333333333334,6.050000000000001,2.1
2000,12,5,0,0,148.32500000000007,225.7333333333333,128.35833333333335,5.9,2.4
2000,12,5,1,0,127.65833333333342,153.5666666666666,126.54166666666669,-30.0,40.0
2000,12,5,2,0,147.05833333333342,197.75833333333324,128.3,8.1,2.7
2000,12,5,3,0,190.01666666666677,282.1416666666666,131.38333333333335,9.1,2.7
2000,12,5,4,0,252.97500000000005,371.7749999999999,134.72500000000002,9.7,2.4
2000,12,5,5,0,332.5083333333334,464.20833333333326,138.21666666666667,10.6,2.7
2000,12,5,6,0,423.8583333333334,558.1749999999998,141.78333333333336,12.5,2.6
2000,12,5,7,0,521.2500000000001,652.6916666666666,145.39166666666668,15.4,2.5
2000,12,5,8,0,493.5833333333334,622.0749999999999,23.991666666666685,18.3,1.0
2000,12,5,9,0,584.7500000000001,715.6416666666665,27.55833333333335,20.7,1.3
2000,12,5,10,0,664.2750000000001,807.7083333333331,31.050000000000026,23.0,4.5
2000,12,5,11,0,727.4000000000001,896.9916666666667,34.40000000000002,24.0,6.6
2000,12,5,12,0,770.6833333333334,981.1416666666664,37.49166666666668,22.7,8.2
2000,12,5,13,0,791.7000000000002,1053.925,39.32500000000002,21.7,8.7
2000,12,5,14,0,772.4666666666667,1011.0666666666666,37.60833333333335,20.5,9.0
2000,12,5,15,0,729.5083333333333,926.6833333333332,34.52500000000001,19.5,8.5
2000,12,5,16,0,666.5500000000001,837.0500000000001,31.18333333333335,17.6,8.0
2000,12,5,17,0,587.0166666666668,744.6166666666667,27.69166666666668,15.5,6.9
2000,12,5,18,0,495.66666666666674,650.6499999999999,24.125000000000018,12.9,5.0
2000,12,5,19,0,398.2750000000001,556.1333333333332,20.516666666666687,11.2,3.1
2000,12,5,20,0,300.9416666666668,461.75,16.916666666666686,10.2,2.8
2000,12,5,21,0,209.7750000000001,368.1833333333332,13.35000000000002,9.4,1.7
2000,12,5,22,0,130.25000000000009,276.11666666666656,9.858333333333352,8.5,1.1
2000,12,5,23,0,67.12500000000007,186.8333333333333,6.508333333333352,7.7,0.8
2000,12,6,0,0,23.841666666666743,102.68333333333328,3.4166666666666856,7.7,1.2
2000,12,6,1,0,2.8166666666667424,29.899999999999924,1.5750000000000188,6.6,2.5
2000,12,6,2,0,22.32500000000008,74.08333333333326,3.2916666666666856,5.8,3.7
2000,12,6,3,0,65.82500000000009,159.79999999999993,6.375000000000019,4.8,4.4
2000,12,6,4,0,129.57500000000007,250.74999999999991,9.716666666666685,6.3,4.0
2000,12,6,5,0,129.57500000000007,250.74999999999991,9.716666666666685,8.1,4.4
2000,12,6,6,0,222.16666666666677,346.0999999999999,13.283333333333353,11.1,4.1
2000,12,6,7,0,320.9000000000001,441.9833333333333,16.88333333333335,14.4,4.1
2000,12,6,8,0,419.6083333333334,537.7416666666666,20.47500000000002,18.2,2.0
2000,12,6,9,0,512.1416666666668,632.6999999999999,24.03333333333335,21.6,1.6
2000,12,6,10,0,592.9166666666667,726.1583333333333,27.516666666666683,-24.4,-5.0
2000,12,6,11,0,657.1333333333334,816.8749999999999,30.858333333333352,25.8,7.2
2000,12,6,12,0,701.2916666666666,902.5083333333332,33.95000000000002,25.3,8.6
2000,12,6,13,0,722.8583333333335,976.6916666666666,35.80000000000002,24.4,8.8
2000,12,6,14,0,703.5666666666667,934.45,34.14166666666669,23.5,8.7
2000,12,6,15,0,660.0666666666667,848.7333333333332,31.05833333333335,22.8,8.1
2000,12,6,16,0,596.3166666666667,757.7833333333333,27.716666666666683,22.0,7.3
2000,12,6,17,0,596.3166666666667,757.7833333333333,27.716666666666683,21.0,6.1
2000,12,6,18,0,503.7250000000001,662.4333333333333,24.15000000000002,19.2,3.9
2000,12,6,19,0,529.9916666666667,691.5499999999998,145.55,18.1,1.5
2000,12,6,20,0,431.28333333333336,595.7916666666666,141.95833333333334,18.0,0.4
2000,12,6,21,0,338.75000000000006,500.83333333333326,138.4,17.8,1.2
2000,12,6,22,0,257.9750000000001,407.375,134.91666666666669,17.3,1.9
2000,12,6,23,0,193.75833333333344,316.65833333333325,131.57500000000002,16.8,3.0
2000,12,7,0,0,274.6000000000001,356.0249999999999,253.48333333333332,70.0,55.0
2000,12,7,1,0,253.0166666666668,281.8416666666666,251.61666666666667,16.1,5.1
2000,12,7,2,0,272.16666666666674,323.8583333333333,253.26666666666665,16.1,5.4
2000,12,7,3,0,315.46666666666675,409.3583333333333,256.34166666666664,16.4,5.9
2000,12,7,4,0,378.91666666666674,500.0083333333332,259.675,16.4,5.4
2000,12,7,5,0,459.0750000000001,593.4083333333332,263.15833333333336,-30.0,55.0
2000,12,7,6,0,551.1583333333334,688.2833333333333,266.71666666666664,17.6,5.4
2000,12,7,7,0,524.5000000000001,658.7916666666666,145.3166666666667,19.5,4.5
2000,12,7,8,0,622.9500000000002,754.2666666666665,148.91666666666669,21.9,2.6
2000,12,7,9,0,715.3666666666668,849.025,152.48333333333335,23.7,2.4
2000,12,7,10,0,796.1250000000001,942.3333333333331,155.97500000000002,25.2,4.4
2000,12,7,11,0,860.4083333333334,1032.925,159.32500000000002,25.7,6.5
2000,12,7,12,0,779.7166666666667,993.5166666666664,37.42500000000002,24.4,7.8
2000,12,7,13,0,801.6333333333333,1068.3,39.30833333333335,22.9,8.3
2000,12,7,14,0,782.6916666666667,1028.3666666666666,37.70000000000002,21.2,8.7
2000,12,7,15,0,739.3916666666668,942.8666666666668,34.62500000000002,19.7,8.1
2000,12,7,16,0,675.9416666666667,852.2166666666666,31.29166666666669,17.4,7.5
2000,12,7,17,0,595.7833333333334,758.8166666666666,27.808333333333355,15.3,6.1
2000,12,7,18,0,503.7000000000001,663.9416666666666,24.250000000000018,12.6,4.0
2000,12,7,19,0,405.3583333333334,568.4333333333333,20.65000000000002,10.0,1.7
2000,12,7,20,0,306.9083333333334,472.95833333333326,17.050000000000022,8.5,0.4
2000,12,7,21,0,214.4916666666668,378.2,13.483333333333354,7.3,1.7
2000,12,7,22,0,133.73333333333343,284.8916666666666,9.991666666666688,5.4,2.3
2000,12,7,23,0,194.45000000000007,319.29999999999995,131.64166666666668,5.0,3.6
2000,12,8,0,0,150.14166666666674,233.7083333333333,128.54166666666669,5.0,4.9
2000,12,8,1,0,128.2083333333334,158.92499999999993,126.6416666666667,4.8,6.3
2000,12,8,2,0,146.97500000000008,198.4916666666666,128.25000000000003,4.5,7.4
2000,12,8,3,0,189.98333333333343,283.5666666666666,131.32500000000002,4.5,8.0
2000,12,8,4,0,253.10000000000005,373.8499999999999,134.66666666666669,70.0,55.0
2000,12,8,5,0,332.9083333333334,466.9166666666666,138.15,8.0,7.6
2000,12,8,6,0,424.6500000000001,561.4749999999999,141.71666666666667,10.7,5.9
2000,12,8,7,0,522.7583333333334,656.7666666666665,145.32500000000002,14.0,5.4
2000,12,8,8,0,621.1083333333335,752.1083333333332,148.93333333333337,17.5,3.4
2000,12,8,9,0,713.5500000000001,846.8249999999999,152.50833333333335,19.9,2.7
2000,12,8,10,0,794.3583333333335,940.0583333333332,156.00833333333335,22.4,4.2
2000,12,8,11,0,733.7166666666667,905.5416666666664,34.36666666666668,23.9,6.3
2000,12,8,12,0,778.1333333333333,991.0166666666664,37.475000000000016,25.5,7.6
2000,12,8,13,0,800.2333333333335,1065.8,39.38333333333336,24.6,8.3
2000,12,8,14,0,781.6333333333333,1026.9833333333331,37.82500000000002,23.2,8.8
2000,12,8,15,0,738.6250000000001,941.9083333333332,34.75000000000002,21.1,8.2
2000,12,8,16,0,675.5083333333334,851.6249999999999,31.40833333333335,19.1,7.5
2000,12,8,17,0,595.7000000000002,758.5583333333333,27.92500000000001,16.5,6.4
2000,12,8,18,0,503.9583333333334,663.9999999999999,24.35833333333335,13.7,4.5
2000,12,8,19,0,405.8500000000001,568.7083333333333,20.750000000000018,11.3,2.3
2000,12,8,20,0,307.50000000000006,473.36666666666656,17.141666666666683,9.9,0.3
2000,12,8,21,0,215.0583333333334,378.6499999999999,13.566666666666684,8.9,1.8
2000,12,8,22,0,134.25000000000009,285.4166666666666,10.066666666666684,7.7,2.5
2000,12,8,23,0,69.89166666666675,194.93333333333325,6.708333333333353,6.8,3.3
2000,12,9,0,0,25.47500000000008,109.45833333333326,3.600000000000019,6.0,3.6
2000,12,9,1,0,3.358333333333409,34.674999999999926,1.6750000000000191,5.2,5.0
2000,12,9,2,0,21.95833333333341,73.79166666666659,3.2333333333333525,6.5,5.2
2000,12,9,3,0,65.06666666666673,159.29999999999993,6.32500000000002,7.6,5.3
2000,12,9,4,0,128.30000000000007,249.89166666666657,9.67500000000002,8.7,4.7
2000,12,9,5,0,208.21666666666675,343.1833333333332,13.17500000000002,9.8,4.8
2000,12,9,6,0,300.0583333333334,437.8999999999999,16.758333333333354,11.9,5.1
2000,12,9,7,0,398.1083333333334,533.15,20.375000000000018,15.0,4.9
2000,12,9,8,0,496.2583333333334,628.2583333333332,23.991666666666685,19.1,3.0
2000,12,9,9,0,588.3833333333333,722.5583333333333,27.575000000000017,22.2,1.9
2000,12,9,10,0,668.9083333333334,815.3083333333333,31.075000000000017,24.6,3.9
2000,12,9,11,0,733.0500000000001,905.275,34.441666666666684,23.7,6.3
